ToxPi Score,HClust Group,KMeans Group,Name,Source,Infection Rate: Transmissible Cases!20!0xcc3333ff,Infection Rate: Disease Spread!5!0xe64d4dff,Pop Concentration: Pop Mobility!10!0x57b757ff,Pop Concentration: Residential Density!5!0x5ced5cff,Intervention: Vaccines!15!0x4258c9ff,Intervention: Social Distancing!5!0x6079f7ff,Intervention: Testing!5!0x7d90f3ff,Health & Environment: Hospital Beds!10!0x6b0b9eff,Health & Environment: Hospital Ventilators!10!0x7e24aeff,Health & Environment: Pop Demographics!3!0x933fbfff,Health & Environment: Air Pollution!3!0xa95ad2ff,Health & Environment: Age Distribution!3!0xc177e7ff,Health & Environment: Co-morbidities!3!0xdb95feff,Health & Environment: Health Disparities!3!0xe1a6ffff
0.349909582,5,7,"Missouri, Cedar","37.7239,-93.8545",0,0,0.521397068,0.2018,0.824297189,0.675,0.493549726,0.366972477,0,0.241025449,0.365269461,0.672645933,0.393176551,0.624901369
0.334360579,5,7,"Missouri, Chariton","39.515,-92.9629",0,0,0.431606495,0.1767,0.786144578,0.325,0.469526441,0.582568807,0.0538,0.356256966,0.383233533,0.675858813,0.369507488,0.251144548
0.35073619,5,7,"Missouri, Christian","36.9712,-93.1854",0,0,0.580486827,0.1248,0.776104418,0.825,0.476582452,0.453302752,0.065,0.304094087,0.413173653,0.511724164,0.331883716,0.209872624
0.355207801,5,7,"Missouri, Clark","40.4104,-91.7366",0,0,0.457835586,0.2986,0.854417671,0.5,0.535511061,0.47706422,0.0912,0.139738813,0.425149701,0.626321192,0.379029328,0.354081527
0.416066932,5,7,"Missouri, Clay","39.3113,-94.4185",0,0,0.695195708,0.1442,0.75,1,0.386215735,0.788990826,0.25,0.491425216,0.419161677,0.472457163,0.30170219,0.102836818
0.347503904,5,7,"Missouri, Clinton","39.6013,-94.4047",0,0,0.530399465,0.0786,0.790160643,0.675,0.415529765,0.532110092,0.07,0.346243281,0.401197605,0.567039084,0.381450328,0.213148489
0.408665931,5,7,"Missouri, Cole","38.5046,-92.2786",0,0,0.641575217,0.5145,0.727911647,0.825,0.393318265,0.752293578,0.14,0.500611612,0.419161677,0.521532409,0.357989089,0.182418242
0.383145605,5,7,"Missouri, Cooper","38.8445,-92.809",0,0,0.482011876,0.4852,0.765060241,0.675,0.442597247,0.68266055,0.08,0.489296654,0.401197605,0.558371442,0.329658924,0.347457493
0.414587671,5,7,"Missouri, Crawford","37.9766,-91.3053",0,0,0.541347477,0.4276,0.850401606,0.675,0.386815354,0.834862385,0,0.260160374,0.407185629,0.593892765,0.54740934,0.689207777
0.366073083,5,7,"Missouri, Dade","37.4318,-93.8503",0,0,0.459397518,0.4327,0.756024096,0.5,0.526519951,0.556146789,0.0638,0.279835063,0.371257485,0.666135867,0.462201732,0.613037864
0.380936949,5,7,"Missouri, Dallas","37.6811,-93.0213",0,0,0.491756398,0.5444,0.824297189,0.675,0.516887164,0.493302752,0.0552,0.241273778,0.383233533,0.617072782,0.436626724,0.536863108
0.363098023,5,7,"Missouri, Daviess","39.9615,-93.9852",0,0,0.436073393,0.6533,0.828313253,0.325,0.441105227,0.605321101,0.0138,0.241637235,0.383233533,0.618940916,0.401664201,0.433234937
0.414346066,5,7,"Missouri, DeKalb","39.892,-94.4048",0,0,0.509675196,0.8558,0.840361446,0.575,0.466577085,0.67440367,0.0763,0.527425873,0.395209581,0.547245487,0.43140888,0.34488045
0.42217444,10,5,"Missouri, Dent","37.6066,-91.5079",0.270748052,0.367116317,0.507374861,0.4123,0.851405622,0.675,0.457411082,0.247706422,0,0.313335244,0.383233533,0.64065726,0.362998896,0.606924685
0.378131474,5,7,"Missouri, Douglas","36.9326,-92.4991",0,0,0.47154289,0.2047,0.891566265,0.675,0.529435597,0.476697248,0.0606,0.250696772,0.389221557,0.675858813,0.48050504,0.638909179
0.449303911,10,7,"Missouri, Dunklin","36.2717,-90.0912",0.106399106,0.153341746,0.547595091,0.6316,0.859437751,0.675,0.457220112,0.574495413,0.0425,0.503810131,0.497005988,0.577597632,0.621685768,0.692943265
0.362485162,5,7,"Missouri, Franklin","38.4113,-91.0752",0,0,0.599017771,0.17,0.757028112,0.75,0.411061475,0.577981651,0.07,0.264829917,0.461077844,0.547245487,0.410345002,0.239099375
0.324139799,5,7,"Missouri, Gasconade","38.4395,-91.5085",0,0,0.52395531,0.0443,0.720883534,0.5,0.462898338,0.587155963,0,0.189717593,0.413173653,0.651058637,0.361508202,0.202416059
0.360272651,5,7,"Missouri, Gentry","40.211,-94.4094",0,0,0.466851395,0.4635,0.738955823,0.5,0.363203473,0.76146789,0,0.221233823,0.377245509,0.613308187,0.389202655,0.407749004
0.449709617,5,7,"Missouri, Greene","37.2576,-93.3423",0,0,0.689937568,0.8087,0.741967871,1,0.422247494,0.733944954,0.21,0.441810897,0.425149701,0.531089133,0.378932465,0.338978128
0.391542124,5,7,"Missouri, Grundy","40.1141,-93.5651",0,0,0.521041693,0.6759,0.799196787,0.5,0.411186638,0.743119266,0,0.287958538,0.377245509,0.638895121,0.418777165,0.4735296
0.36667578,5,7,"Missouri, Harrison","40.3557,-93.9922",0,0,0.457061978,0.4002,0.795180723,0.675,0.476810461,0.596330275,0,0.256488674,0.371257485,0.652764323,0.379635772,0.488484514
0.34937172,5,7,"Missouri, Henry","38.3848,-93.7929",0,0,0.533780151,0.539,0.757028112,0.675,0.244773564,0.422018349,0,0.346869877,0.377245509,0.635345648,0.388421841,0.495416296
0.348812063,5,7,"Missouri, Hickory","37.9416,-93.3203",0,0,0.451033709,0.1235,0.775100402,0.5,0.488608875,0.512110092,0.0514,0.317403999,0.371257485,0.811180256,0.423414089,0.592983487
0.462077137,9,9,"Missouri, Holt","40.098,-95.2164",0.547007126,0.551282879,0.447969895,0.256,0.734939759,0.5,0.467411671,0.461559633,0.0338,0.260545528,0.395209581,0.685334539,0.375330295,0.262482301
0.358377878,5,7,"Missouri, Howard","39.1436,-92.6976",0,0,0.505036412,0.4101,0.74497992,0.325,0.414105669,0.660458716,0.083,0.478858282,0.389221557,0.579673914,0.352277404,0.344005287
0.398705638,5,7,"Missouri, Howell","36.7738,-91.8868",0,0,0.524050463,0.6909,0.869477912,0.675,0.476354918,0.52293578,0.02,0.266559528,0.413173653,0.603726893,0.506665159,0.525627453
0.354810755,5,7,"Missouri, Iron","37.5549,-90.7735",0,0,0.497668109,0.7861,0.817269076,0.325,0.416708892,0.330275229,0,0.362757397,0.407185629,0.642411107,0.422180618,0.599985757
0.439733551,5,7,"Missouri, Jackson","39.01,-94.3472",0,0,0.732266852,0.5479,0.739959839,1,0.372379301,0.71559633,0.21,0.602197222,0.443113772,0.493912975,0.384734586,0.30735116
0.440235204,5,7,"Missouri, Jasper","37.2035,-94.3405",0,0,0.620248807,0.5813,0.784136546,0.825,0.441435032,0.779816514,0.21,0.478614269,0.419161677,0.506721514,0.425772048,0.47711176
0.512033918,8,2,"Missouri, Jefferson","38.2593,-90.5387",0.438100315,0.447826836,0.648224656,0.1547,0.818273092,0.825,0.431345551,0.71559633,0.15,0.265230457,0.497005988,0.488663708,0.397651288,0.263021012
0.400503726,5,7,"Missouri, Johnson","38.7472,-93.8069",0,0,0.534502306,0.8036,0.802208835,0.75,0.409324068,0.697247706,0,0.457917194,0.383233533,0.42856039,0.356043897,0.335951514
0.346635231,5,7,"Missouri, Knox","40.127,-92.1478",0,0,0.448732371,0.2235,0.751004016,0.5,0.446678476,0.543577982,0.0564,0.216035705,0.389221557,0.642411107,0.470068002,0.63575261
0.371942149,5,7,"Missouri, Laclede","37.659,-92.5888",0,0,0.545514896,0.6256,0.826305221,0.75,0.48219036,0.311926606,0.02,0.315174802,0.389221557,0.564890998,0.455047632,0.521088259
0.341062035,5,7,"Missouri, Lafayette","39.0699,-93.7808",0,0,0.523763915,0.5842,0.758032129,0.675,0.420597195,0.321100917,0,0.382506838,0.389221557,0.583792098,0.360057603,0.247117662
0.345996743,5,7,"Missouri, Lawrence","37.1063,-93.8329",0,0,0.546248325,0.5333,0.827309237,0.675,0.455704244,0.165137615,0,0.293997073,0.401197605,0.571298465,0.431938024,0.553620546
0.383176454,5,7,"Missouri, Lewis","40.0967,-91.7207",0,0,0.46517571,0.7771,0.803212851,0.5,0.478651856,0.494587156,0.1097,0.393918754,0.437125749,0.583792098,0.485879233,0.364639069
0.41206194,10,5,"Missouri, Lincoln","39.0535,-90.9559",0.26782086,0.295607463,0.546911817,0.276,0.835341365,0.675,0.441270005,0.330275229,0,0.330774309,0.473053892,0.449690281,0.491656319,0.290958029
0.288399148,5,7,"Missouri, Linn","39.87,-93.107",0,0,0.465137381,0.1006,0.738955823,0.325,0.450021092,0.256880734,0,0.233524333,0.377245509,0.629957239,0.482179286,0.329523925
0.375858438,5,7,"Missouri, Livingston","39.7811,-93.5465",0,0,0.534484749,0.4495,0.754016064,0.675,0.323660422,0.688073394,0,0.412742385,0.377245509,0.618940916,0.46792238,0.392888559
0.359204511,5,7,"Missouri, Macon","39.8305,-92.5645",0,0,0.517506201,0.4514,0.776104418,0.675,0.467202426,0.458715596,0,0.347320792,0.389221557,0.652764323,0.361234708,0.432343545
0.342207321,5,7,"Missouri, Madison","37.4787,-90.3467",0,0,0.465043613,0.574,0.823293173,0.5,0.408710197,0.311926606,0,0.240600772,0.419161677,0.591894413,0.521999154,0.455704429
0.349771542,5,7,"Missouri, Maries","38.1619,-91.9225",0,0,0.459121581,0.4129,0.800200803,0.5,0.412572977,0.453027523,0.035,0.291423823,0.395209581,0.631762045,0.463876406,0.509490234
0.400292296,5,7,"Missouri, Marion","39.806,-91.622",0,0,0.59494716,0.6033,0.751004016,0.675,0.429849902,0.467889908,0.29,0.366936604,0.443113772,0.56273046,0.443771379,0.415130843
0.562425757,8,2,"Missouri, McDonald","36.6287,-94.3487",0.496716417,0.500441618,0.511704323,0.68,0.874497992,0.675,0.576192773,0.526422018,0.325,0.528003045,0.401197605,0.509231233,0.391391047,0.637291109
0.338157753,5,7,"Missouri, Mercer","40.4221,-93.5683",0,0,0.457120938,0.4374,0.804216867,0.5,0.436747578,0.46559633,0.0017,0.214856512,0.365269461,0.631762045,0.311867961,0.355447924
0.393105742,5,7,"Missouri, Miller","38.2145,-92.4261",0,0,0.52668346,0.4893,0.845381526,0.675,0.439308872,0.583211009,0.11,0.270971516,0.407185629,0.583792098,0.397985077,0.477686441
0.398273422,5,7,"Missouri, Mississippi","36.8252,-89.2951",0,0,0.52720644,0.8746,0.765060241,0.5,0.415139532,0.412752294,0.1126,0.567952552,0.502994012,0.560557324,0.644068787,0.683478526
0.397148737,5,7,"Missouri, Moniteau","38.6357,-92.5798",0,0,0.522427697,0.639,0.795180723,0.675,0.462697548,0.596330275,0.1054,0.398549756,0.401197605,0.521532409,0.409030045,0.490388653
0.34620149,5,7,"Missouri, Monroe","39.4959,-92.0004",0,0,0.478202645,0.306,0.739959839,0.5,0.545736286,0.453211009,0.1058,0.397704954,0.401197605,0.654462239,0.360747983,0.315865042
0.350092573,5,7,"Missouri, Montgomery","38.9402,-91.47",0,0,0.521355451,0.3973,0.765060241,0.5,0.471682926,0.42706422,0.0757,0.284728304,0.419161677,0.620799731,0.397373215,0.427017843
0.388136031,5,7,"Missouri, Morgan","38.4182,-92.8879",0,0,0.505506394,0.5463,0.791164659,0.5,0.451098246,0.653119266,0.0679,0.316516517,0.395209581,0.677454926,0.362732826,0.646047943
0.423174523,5,7,"Missouri, New Madrid","36.5967,-89.6607",0,0,0.496317627,0.5934,0.825301205,0.675,0.54703015,0.587155963,0.16,0.492037265,0.497005988,0.583792098,0.55535216,0.680495028
0.431788773,5,7,"Missouri, Newton","36.9052,-94.3394",0,0,0.581683933,0.4422,0.880522088,0.75,0.523330188,0.917431193,0,0.435778119,0.419161677,0.569174859,0.355491085,0.354475507
0.350818798,5,7,"Missouri, Nodaway","40.3608,-94.8813",0,0,0.467045942,0.5384,0.74497992,0.575,0.356851203,0.596330275,0,0.369409563,0.383233533,0.499089333,0.341902598,0.380419247
0.345720842,5,7,"Missouri, Oregon","36.6871,-91.4034",0,0,0.47455152,0.171,0.851405622,0.5,0.516887164,0.375963303,0.0181,0.308546513,0.401197605,0.680626791,0.408362713,0.593071657
0.336997542,5,7,"Missouri, Osage","38.4604,-91.8614",0,0,0.507204876,0.1691,0.793172691,0.5,0.450378965,0.505137615,0.1088,0.172125009,0.407185629,0.551735804,0.391242047,0.142159549
0.371942874,5,7,"Missouri, Ozark","36.6492,-92.4446",0,0,0.410984648,0.3906,0.879518072,0.5,0.511427545,0.519724771,0.0663,0.209935753,0.383233533,0.729404536,0.361931292,0.655923014
0.553032503,8,2,"Missouri, Pemiscot","36.2131,-89.7874",0.514406933,0.525789154,0.496386835,0.6199,0.87751004,0.675,0.531298167,0.642201835,0,0.593824453,0.479041916,0.540406913,0.618490841,0.670448461
0.49625314,7,1,"Missouri, Perry","37.7066,-89.8274",0.541576121,0.526010951,0.535060783,0.2499,0.801204819,0.675,0.413848723,0.642201835,0,0.256100337,0.467065868,0.569174859,0.36632164,0.234435555
0.408570951,5,7,"Missouri, Pettis","38.728,-93.2847",0,0,0.587482859,0.6412,0.769076305,0.675,0.392576322,0.779816514,0,0.433759757,0.389221557,0.540406913,0.468736569,0.535900259
0.504042233,10,2,"Missouri, Phelps","37.8774,-91.7935",0.321236884,0.367002818,0.598549026,0.8265,0.775100402,0.75,0.405691501,0.678899083,0.12,0.408592469,0.401197605,0.521532409,0.421591984,0.457927822
0.362505699,5,7,"Missouri, Pike","39.3431,-91.1698",0,0,0.500247418,0.6794,0.813253012,0.675,0.418034123,0.330275229,0,0.412099874,0.443113772,0.553960836,0.473886264,0.411731806
0.397092806,5,7,"Missouri, Platte","39.3815,-94.7707",0,0,0.66074044,0.1254,0.735943775,0.825,0.393744504,0.926605505,0.08,0.484471674,0.431137725,0.483339449,0.306553965,0.053144512
0.378060674,5,7,"Missouri, Polk","37.6162,-93.3983",0,0,0.536917959,0.823,0.804216867,0.575,0.44772304,0.376146789,0.09,0.316013201,0.389221557,0.573410039,0.436201681,0.446337427
0.393720786,5,7,"Missouri, Pulaski","37.8246,-92.2078",0,0,0.567161837,0.7323,0.791164659,0.675,0.507127488,0.528715596,0.0717,0.596458237,0.395209581,0.291167132,0.346588682,0.45614201
0.384105153,10,5,"Missouri, Putnam","40.4794,-93.0204",0.283079018,0.375854427,0.449043544,0.2537,0.822289157,0.5,0.484369772,0.174311927,0.0052,0.051600115,0.365269461,0.682202657,0.428171454,0.4925636
0.339149955,5,7,"Missouri, Ralls","39.5282,-91.5184",0,0,0.496384667,0.0436,0.829317269,0.5,0.471248213,0.453944954,0.1214,0.250021172,0.431137725,0.626321192,0.299493275,0.287593025
0.40987481,5,7,"Missouri, Randolph","39.4401,-92.4971",0,0,0.511623875,0.7256,0.84437751,0.575,0.46090684,0.733944954,0,0.458244201,0.395209581,0.533440509,0.498893324,0.467077668
0.307197575,5,7,"Missouri, Ray","39.3537,-93.9891",0,0,0.471240353,0.1901,0.814257028,0.575,0.428227981,0.155963303,0,0.337277386,0.383233533,0.571298465,0.441375,0.355890834
0.366635966,5,7,"Missouri, Reynolds","37.3609,-90.9701",0,0,0.418322662,0.4027,0.893574297,0.5,0.515903677,0.46,0.0163,0.36577409,0.389221557,0.656152454,0.429535851,0.566228411
0.368264483,5,7,"Missouri, Ripley","36.6546,-90.8599",0,0,0.471139409,0.3432,0.856425703,0.5,0.427353335,0.479633028,0.0296,0.302623224,0.431137725,0.615195238,0.594981324,0.663919743
0.400212321,5,7,"Missouri, Saline","39.1373,-93.2026",0,0,0.48925366,0.8739,0.731927711,0.675,0.410437798,0.752293578,0,0.500360001,0.395209581,0.575509717,0.395140431,0.410498633
0.420424553,10,5,"Missouri, Schuyler","40.4692,-92.5231",0.288365012,0.35945183,0.476300823,0.212,0.843373494,0.5,0.506526771,0.504862385,0.0164,0.057943426,0.377245509,0.605662958,0.376592382,0.502231568
0.360620518,5,7,"Missouri, Scotland","40.4521,-92.1471",0,0,0.456083555,0.7004,0.837349398,0.5,0.581413776,0.366972477,0,0.038158568,0.389221557,0.583792098,0.346792866,0.762762132
0.407841297,5,7,"Missouri, Scott","37.0559,-89.5647",0,0,0.56351205,0.6017,0.743975904,0.75,0.508643882,0.604311927,0.0874,0.49922609,0.508982036,0.569174859,0.509863462,0.502930874
0.353819063,5,7,"Missouri, Shannon","37.1577,-91.4019",0,0,0.442439187,0.2888,0.863453815,0.5,0.530176821,0.380183486,0.0133,0.293376273,0.383233533,0.631762045,0.479065237,0.704558972
0.340479179,5,7,"Missouri, Shelby","39.7974,-92.0763",0,0,0.460596132,0.3712,0.713855422,0.5,0.5152529,0.496605505,0.0854,0.277377156,0.401197605,0.626321192,0.345945604,0.34309367
0.422117112,5,7,"Missouri, St. Charles","38.7788,-90.6666",0,0,0.691433863,0.1213,0.713855422,1,0.42662977,0.752293578,0.43,0.373016984,0.520958084,0.491297583,0.254381633,0.035997937
0.342584656,5,7,"Missouri, St. Clair","38.037,-93.7763",0,0,0.457498131,0.4747,0.820281124,0.5,0.354291012,0.385321101,0,0.291328513,0.365269461,0.726623241,0.432200431,0.478278805
0.415668799,5,7,"Missouri, St. Francois","37.8121,-90.476",0,0,0.597494428,0.9112,0.802208835,0.825,0.38365473,0.513761468,0.09,0.419242644,0.437125749,0.531089133,0.452185947,0.467661432
0.513367445,8,2,"Missouri, St. Louis","38.6377,-90.4458",0.347838526,0.380384364,0.768018229,0.3273,0.714859438,0.825,0.375046024,0.743119266,0.29,0.510984587,0.54491018,0.564890998,0.298457362,0.116442048
0.618940955,8,6,"Missouri, St. Louis City","38.6356,-90.2435",0.508602539,0.554409111,0.824215303,0.7985,0.767068273,0.75,0.291913215,0.798165138,0.43,0.602618025,0.508982036,0.446744085,0.513288023,0.501069367
0.332854778,5,7,"Missouri, Ste. Genevieve","37.8909,-90.195",0,0,0.491982722,0.0974,0.780120482,0.675,0.374776405,0.52293578,0,0.232091378,0.45508982,0.589885288,0.386427368,0.236040665
0.365787088,5,7,"Missouri, Stoddard","36.8557,-89.9444",0,0,0.524221773,0.2445,0.803212851,0.675,0.46350293,0.513761468,0,0.311188699,0.497005988,0.609505176,0.472743024,0.521446753
0.460682903,10,5,"Missouri, Stone","36.75,-93.4526",0.374886259,0.432669079,0.522048939,0.4438,0.78815261,0.575,0.479117092,0.466513761,0.0624,0.242990834,0.407185629,0.766308762,0.406521876,0.37223225
0.330287318,5,7,"Missouri, Sullivan","40.2099,-93.1115",0,0,0.421886376,0.4944,0.78313253,0.5,0.420052585,0.275229358,0.0059,0.468090942,0.377245509,0.622649322,0.464719812,0.460402282
0.517750183,10,2,"Missouri, Taney","36.6547,-93.0408",0.178022334,0.221267956,0.575690421,0.9526,0.823293173,1,0.426054346,0.844036697,0.17,0.390421089,0.407185629,0.633558154,0.364066816,0.527532076
0.366672019,5,7,"Missouri, Texas","37.3173,-91.9656",0,0,0.478428235,0.6797,0.859437751,0.675,0.494887934,0.19266055,0,0.466665003,0.395209581,0.620799731,0.441929663,0.680998737
0.410107805,5,7,"Missouri, Vernon","37.8458,-94.3413",0,0,0.521274315,0.617,0.81626506,0.675,0.366982354,0.917431193,0,0.330655208,0.383233533,0.587865273,0.344047563,0.382477684
0.380551083,5,7,"Missouri, Warren","38.7653,-91.1612",0,0,0.565155148,0.3181,0.814257028,0.675,0.48963066,0.526972477,0.1268,0.381798266,0.449101796,0.564890998,0.368668752,0.31498128
0.406132483,5,7,"Missouri, Washington","37.9613,-90.8795",0,0,0.500214024,0.7695,0.852409639,0.675,0.403335155,0.633027523,0,0.370269398,0.413173653,0.533440509,0.452592432,0.649028171
0.375805804,5,7,"Missouri, Wayne","37.113,-90.46",0,0,0.464983755,0.6323,0.805220884,0.5,0.483395777,0.485504587,0.0313,0.269862705,0.425149701,0.667774075,0.490706874,0.681808256
0.449082862,10,7,"Missouri, Webster","37.2814,-92.8763",0.170336702,0.218252015,0.547315349,0.8335,0.78815261,0.75,0.478884226,0.555229358,0.0888,0.335278059,0.395209581,0.516660551,0.381130961,0.492599086
0.294416088,5,7,"Missouri, Worth","40.4795,-94.4233",0,0,0.324537141,0.1862,0.735943775,0.25,0.42141923,0.434495413,0.0095,0.24726795,0.359281437,0.688440322,0.527609923,0.320410534
0.503417198,9,2,"Missouri, Wright","37.2703,-92.4691",0.431909178,0.467839645,0.512797112,0.6963,0.838353414,0.675,0.471465353,0.450183486,0.0478,0.263783931,0.389221557,0.609505176,0.505758652,0.720865386
0.426224552,9,9,"Montana, Beaverhead","45.1343,-112.8985",0.520273,0.53162479,0.417490515,0.5094,0.671686747,0.5,0.329019972,0.376146789,0,0.311658615,0.25748503,0.64065726,0.203581758,0.20498305
0.408274858,9,5,"Montana, Big Horn","45.4234,-107.4923",0.426253957,0.348328431,0.412722187,0.4862,0.567269076,0.5,0.399780319,0.247706422,0,0.657552716,0.179640719,0.422296515,0.717348424,0.862341858
0.402881847,9,3,"Montana, Blaine","48.4318,-108.9583",0.552416282,0.544694437,0.36149169,0.9153,0.492971888,0,0.615269081,0,0.0288,0.631483449,0.161676647,0.501650799,0.574410713,0.652793817
0.494951938,7,8,"Montana, Broadwater","46.3328,-111.4956",0.72826889,0.750663197,0.44687449,0.0232,0.809236948,0.5,0.311888546,0.559633028,0,0.311527123,0.179640719,0.672645933,0.288405334,0.14692353
0.410812023,9,1,"Montana, Carbon","45.2285,-109.0274",0.460535716,0.502624016,0.431251744,0.022,0.689759036,0.5,0.377871723,0.559633028,0.0175,0.319837664,0.143712575,0.689983562,0.217849467,0.104542089
0.293005878,5,7,"Montana, Carter","45.5198,-104.5396",0,0,0.211972455,0.2165,0.823293173,0,0.552364389,0.623853211,0.0025,0.107029439,0.131736527,0.708020556,0.340079647,0.287671022
0.528595508,7,10,"Montana, Cascade","47.308,-111.3468",0.607001605,0.595146989,0.576978636,0.8564,0.698795181,0.5,0.295331398,0.733944954,0.06,0.542817968,0.167664671,0.577597632,0.273654346,0.202919768
0.456328371,10,2,"Montana, Chouteau","47.8808,-110.4353",0.425469834,0.45971728,0.338329813,0.6173,0.805220884,0.075,0.565412597,0.724770642,0.0148,0.46706935,0.161676647,0.605662958,0.316508839,0.342073293
0.429457795,10,2,"Montana, Custer","46.2532,-105.5738",0.252245176,0.277741418,0.474712847,0.6593,0.754016064,0.675,0.329552858,0.76146789,0,0.363174464,0.161676647,0.593892765,0.295754885,0.092453315
0.285526333,5,7,"Montana, Daniels","48.7842,-105.5476",0,0,0.370086335,0.0869,0.734939759,0,0.402291145,0.651376147,0,0.35462279,0.179640719,0.729404536,0.332047815,0.026936261
